,title,authors,publisher,published_date,description,ISBN13,categories,google_rating,google_ratings_count,book_cover_url,language
1909,The Turn of the Screw,"['Henry James', 'Deborah Esch', 'Jonathan Warren']",W W Norton & Company Incorporated,1999,"This text is the first-and only-modern text to follow the New York Edition, the one which had James's final authority.",9780393959048,['Fiction'],4.0,2,http://books.google.com/books/content?id=nMixvwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1910,The Turn of the Screw and The Aspern Papers,['Henry James'],Penguin,2003-06-26,"A literary historian develops a scheme to gain possession of love letters written by an American poet, and a governess tries to protect the two young children in her care from the ghosts she believes are haunting them.",9780141439907,['Fiction'],3.5,10,http://books.google.com/books/content?id=gDKTli93lO8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1911,The Turn of the Screw and Other Short Fiction,['Henry James'],Bantam Classics,1981,Classic tales of terror by the nineteenth-century American writer illustrate his observation of interpersonal relationships,9780553210590,['Fiction'],3.5,6,http://books.google.com/books/content?id=WfdvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1912,The Turn of the Screw,['Henry James'],Bedford/St. Martin's,2003-11-06,"This volume presents the text of the New York Edition of James’s classic 1898 short novel along with critical essays that read The Turn of the Screw from contemporary reader-response, psychoanalytic, gender, and Marxist perspectives. An additional essay demonstrates how several critical perspectives can be combined. As in the first edition, the text and essays are complemented by biographical and critical introductions, bibliographies, and a glossary of critical and theoretical terms. Two of the six essays are new to the second edition, as is a selection of cultural documents and illustrations.",9780312406912,['Fiction'],4.0,7,http://books.google.com/books/content?id=hviRHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1913,Winter's Tales,['Isak Dinesen'],Vintage,1993,"Tells the stories of a struggling author, Danish country life, a brave Frenchwoman, a young sailor, a young married couple, a dreamer, and a wealthy child",9780679743347,['Fiction'],3.5,2,http://books.google.com/books/content?id=znRWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1914,"Twelfth Night, Or, What You Will",['William Shakespeare'],Barrons Educational Series Incorporated,1985,"Presents the original text of Shakespeare's play side by side with a modern version, discusses the author and the theater of his time, and provides quizzes and other study activities.",9780812036046,['Drama'],4.0,3,http://books.google.com/books/content?id=vWsY_MiozFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1915,Twelfth Night,['William Shakespeare'],Simon and Schuster,2005-08,"Background information about Shakespeare, Elizabethan theater, and the text accompany his play about unrequited love and mistaken identity.",9780743484961,['Drama'],4.0,12,http://books.google.com/books/content?id=DPQ2dddy3_gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1916,Tempest,['Troy Denning'],Del Rey Books,2006,"Angering their families and the Jedi by joining the Corellian rebels, Han and Leia Solo soon discover a plot to kill the pro-Alliance Hapan queen and her daughter and try to stop it, but it leads to a battle with their son Jacen.",9780345477521,['Fiction'],4.0,5,http://books.google.com/books/content?id=ag7TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1917,Red,['Terry Tempest Williams'],Vintage,2002,"A collection of poems, essays, and journal entries in which the author writes about her attachment to the Redrock Wilderness area of Utah and the urgent need for citizens and lawmakers to be actively involved in preserving it.",9780375725180,['Nature'],4.5,4,http://books.google.com/books/content?id=J3OPDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1918,Hamlet's Dresser,['Bob Smith'],Simon and Schuster,2003-02-01,"A Shakespeare instructor to the acting community discusses his childhood spent with an overwhelmed mother, critical father, and severely handicapped sister; the discovery of Shakespeare that gave him a purpose and a means of viewing the world; and his work with celebrated actors, seniors, and college students. Reprint.",9780684852706,['Biography & Autobiography'],3.0,3,http://books.google.com/books/content?id=KZxn1zPfQEsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1919,The Hamlet,['William Faulkner'],Vintage,1991,"Traces the growing power of Flem Snopes, a white-trash farmer, in the Mississippi town of Frenchman's Bend",9780679736530,['Fiction'],4.0,9,http://books.google.com/books/content?id=1lIMRpyDihMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1920,Othello,['William Shakespeare'],Simon and Schuster,2009,A discussion of the sources and historical background of the play accompanies the text and critical commentaries.,9780743477550,['Drama'],4.0,4,http://books.google.com/books/content?id=f4zGDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1921,Othello,"['William Shakespeare', 'Dr. Barbara A. Mowat', 'Paul Werstine']",Simon and Schuster,2004-08-01,A discussion of the sources and historical background of the play accompanies the text and critical commentaries.,9780743482820,['Drama'],3.5,3,http://books.google.com/books/content?id=GOiJerRBNtMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1922,Julius Caesar,['William Shakespeare'],"Oxford University Press, USA",2001,"Caesar returns from a triumphant battle to Rome, despite warning along the way, only to fall into the assassination plot set by Brutus, Cassius, and Casca.",9780198320272,['Juvenile Nonfiction'],3.5,6,http://books.google.com/books/content?id=NlmkhO3vZQ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1923,Alice in Wonderland,['Lewis Carroll'],Gramercy,2004,"Alice follows the White Rabbit to Wonderland, where she meets some unusual creatures, including the Cheshire cat, the Mad Hatter, the March Hare, and the Queen of Hearts.",9780517223628,['Juvenile Fiction'],4.0,9,http://books.google.com/books/content?id=s1zvRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1924,Alice in Wonderland,['Lewis Carroll'],Scholastic Inc.,2002-03,A little girl falls down a rabbit hole and discovers a world of nonsensical and amusing characters.,9780439291491,['Juvenile Fiction'],4.0,210,http://books.google.com/books/content?id=G6COQfzW08QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1925,Justine,['Lawrence Durrell'],Penguin Group USA,1991,"On the eve of World War II in the Egyptian city of Alexandria, an exiled Irish schoolteacher becomes involved with Justine, the Jewish wife of a Coptic Christian",9780140153194,['Fiction'],4.0,14,http://books.google.com/books/content?id=zuK-PBDV50QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1926,Clea,['Lawrence Durrell'],Alexandria Quartet,1991,"After the war Irish emigre Darley becomes involved with Clea, a bisexual artist",9780140153224,['Fiction'],4.0,10,http://books.google.com/books/content?id=ok_gyOGqlYwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1927,Kate Vaiden,['Reynolds Price'],Scribner,1998-05-29,"0ne of the most feisty, spellbinding and engaging heroines in modern fiction captures the essence of her own life in this contemporary American odyssey born of red-clay land and small-town people. We meet Kate at a crucial moment in middle age when she begins to yearn to see the son she abandoned when she was seventeen. But if she decides to seek him, will he understand her? Winner of the National Book Critics Circle Award, Kate Vaiden is a penetrating psychological portrait of an ordinary woman in extraordinary circumstances, a story as joyous, tragic, comic and compelling as life itself.",9780684846941,['Fiction'],3.5,6,http://books.google.com/books/content?id=13k-lQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1928,The Social Contract,"['Jean-Jacques Rousseau', 'Susan Dunn', 'Gita May']",Yale University Press,2002,"For this edition Susan Dunn has provided a new translation of the ""Discourse on the Sciences and Arts"" and has revised a previously published translation of ""The Social Contract"".",9780300091410,['Political Science'],5.0,2,http://books.google.com/books/content?id=oaVat3L2czoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1929,Nature Girl,['Carl Hiaasen'],Knopf,2006,"Honey Santana, the bipolar, self-proclaimed ""queen of lost causes,"" has plans to give telemarketer Boyd Shreave and his mistress a lesson in civility, unware that she is being followed by her obsessed ex-employer Piejack, her one-time drug runner ex-husband Perry, and their twelve-year-old son, Fry, or that they will all intrude on the privacy of would-be recluse Sammy Tigertail. 600,000 first printing.",9780307262998,['Fiction'],3.0,46,http://books.google.com/books/content?id=RtdlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1930,Stormy Weather,['Carl Hiaasen'],Grand Central Publishing,2001-03-01,"A hilarious new novel of greed and corruption from the bestselling author of ""Strip Tease"". The story focuses on southern Florida at the height of the tourist season, when a ferocious hurricane hits--luring con artists, carpetbaggers, and would-be saviors like hyenas to the lion's kill. ""Hiaasen himself is a one-man force of nature"".",9780446677165,['Fiction'],4.0,22,http://books.google.com/books/content?id=tH_WtgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1931,Flush,['Carl Hiaasen'],Knopf Books for Young Readers,2005,"With their father jailed for sinking a river boat, Noah Underwood and his younger sister, Abbey, must gather evidence that the owner of this floating casino is emptying his bilge tanks into the protected waters around their Florida Keys home.",9780375821820,['Juvenile Fiction'],3.5,16,http://books.google.com/books/content?id=DSDD1gAUHgcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1932,Naked Came the Manatee,"['Carl Hiaasen', 'Dave Barry', 'Elmore Leonard']",Ballantine Books,1998,"A story of suspense written serially by thirteen Florida writers--including Dave Barry, Carl Hiaasen, and Elmore Leonard--features such strange occurances as a riot in Coconut Grove and an appearance by Fidel Castro.",9780449001240,['Fiction'],2.5,15,http://books.google.com/books/content?id=2QYdvjKMQy8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1933,Hoot,['Carl Hiaasen'],Yearling Books,2006,"Roy, who is new to his small Florida community, befriends a mysterious boy who introduces him to potty-trained alligators, burrowing owls, and sparkly-tailed poisonous snakes. A Newbery Honor Book, ALA Notable Book, & ALA Best Book for Young Adults. Reissue.",9780440421702,['Bullying'],4.0,127,http://books.google.com/books/content?id=BTDSfx5bunwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1934,Suburban Nation,"['Andres Duany', 'Elizabeth Plater-Zyberk', 'Jeff Speck']",Macmillan,2001-04-16,Three members of the Founders of the Congress for the New Urbanism give voice to a growing movement in North America to put an end to suburban sprawl and to replace the automobile-based settlement patterns of the past fifty years with a return to traditional planning principles. Reprint.,9780865476066,['Architecture'],4.0,6,http://books.google.com/books/content?id=UZ0-0X4aiwQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
